"['Mary', 'gave', 'Judy', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Ann', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Al', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Robin', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Ashley', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Alex', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Barbara', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Frances', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Ralph', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Bob', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Jack', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Philip', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Simon', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Ian', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Simon', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Bill', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Billy', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Claire', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Kelly', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Joseph', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Wendy', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Jill', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Simon', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Harriet', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Janet', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Jimmy', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Rachel', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Carol', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Adam', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Margaret', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
"['Mary', 'gave', 'Gary', 'the', 'dog', 'bit', 'a', 'Band', '-', 'Aid', '.']",[False]
